*******************************************************************************
 Revised: July 31, 2013             Moon / (Earth)                          301
 
 GEOPHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius, km  = 1737.53+-0.03    Mass, x10^22 kg       =    7.349
  Radius (gravity), km  = 1738.0           Surface emissivity    =    0.92
  Radius (IAU), km      = 1737.4           GM, km^3/s^2          = 4902.800066
  Density, g/cm^3       =    3.3437        GM 1-sigma, km^3/s^2  =  +-0.0001  
  V(1,0)                =   +0.21          Surface accel., m/s^2 =    1.62
  Earth/Moon mass ratio = 81.3005690769    Farside crust. thick. = ~80 - 90 km
  Mean crustal density  = 2.97+-.07 g/cm^3 Nearside crust. thick.= 58+-8 km 
  Heat flow, Apollo 15  = 3.1+-.6 mW/m^2   Mean angular diameter = 31'05.2"
  Heat flow, Apollo 17  = 2.2+-.5 mW/m^2   Sid. rot. rate, rad/s = 0.0000026617
  Geometric Albedo      = 0.12             Mean solar day        = 29.5306 d
  Obliquity to orbit    = 6.67 deg         Orbit period          = 27.321582 d
  Semi-major axis, a    = 384400 km        Eccentricity          = 0.05490
  Mean motion, rad/s    = 2.6616995x10^-6  Inclination           = 5.145 deg
  Apsidal period        = 3231.50 d        Nodal period          = 6798.38 d
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1414+-7     1323+-7     1368+-7
  Maximum Planetary IR (W/m^2)   1314        1226        1268
  Minimum Planetary IR (W/m^2)      5.2         5.2         5.2
********************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Jun  8 11:26:02 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:58:33.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:54:22.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260605.p260901
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUN-05. PREDICTS-> 2026-AUG-31
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461132.658020834, A.D. 2026-Apr-02 03:47:33.0000, -3.835083666738645E+05, -8.720577649207589E+04, -2.019688420865779E+04,  1.874727081988373E-01, -9.828642187740814E-01, -7.654999819028607E-02,
2461132.658715278, A.D. 2026-Apr-02 03:48:33.0000, -3.834971138057803E+05, -8.726474731929795E+04, -2.020147696692590E+04,  1.876228934101316E-01, -9.828300181504303E-01, -7.654194379830448E-02,
2461132.659409722, A.D. 2026-Apr-02 03:49:33.0000, -3.834858519267993E+05, -8.732371609379670E+04, -2.020606924187981E+04,  1.877730714213927E-01, -9.827957946641898E-01, -7.653388771785957E-02,
2461132.660104167, A.D. 2026-Apr-02 03:50:33.0000, -3.834745810373538E+05, -8.738268281420044E+04, -2.021066103341827E+04,  1.879232422293791E-01, -9.827615483169689E-01, -7.652582994920176E-02,
2461132.660798611, A.D. 2026-Apr-02 03:51:33.0000, -3.834633011378759E+05, -8.744164747913755E+04, -2.021525234143995E+04,  1.880734058308496E-01, -9.827272791103779E-01, -7.651777049258168E-02,
2461132.661493056, A.D. 2026-Apr-02 03:52:33.0000, -3.834520122287982E+05, -8.750061008723655E+04, -2.021984316584362E+04,  1.882235622225631E-01, -9.826929870460274E-01, -7.650970934824947E-02,
2461132.662187500, A.D. 2026-Apr-02 03:53:33.0000, -3.834407143105534E+05, -8.755957063712593E+04, -2.022443350652800E+04,  1.883737114012795E-01, -9.826586721255278E-01, -7.650164651645563E-02,
2461132.662881944, A.D. 2026-Apr-02 03:54:33.0000, -3.834294073835744E+05, -8.761852912743452E+04, -2.022902336339185E+04,  1.885238533637586E-01, -9.826243343504902E-01, -7.649358199745099E-02,
2461132.663576389, A.D. 2026-Apr-02 03:55:33.0000, -3.834180914482942E+05, -8.767748555679095E+04, -2.023361273633394E+04,  1.886739881067608E-01, -9.825899737225265E-01, -7.648551579148583E-02,
2461132.664270833, A.D. 2026-Apr-02 03:56:33.0000, -3.834067665051460E+05, -8.773643992382417E+04, -2.023820162525310E+04,  1.888241156270470E-01, -9.825555902432489E-01, -7.647744789881078E-02,
2461132.664965278, A.D. 2026-Apr-02 03:57:33.0000, -3.833954325545634E+05, -8.779539222716313E+04, -2.024279003004809E+04,  1.889742359213782E-01, -9.825211839142698E-01, -7.646937831967604E-02,
2461132.665659722, A.D. 2026-Apr-02 03:58:33.0000, -3.833840895969801E+05, -8.785434246543693E+04, -2.024737795061775E+04,  1.891243489865162E-01, -9.824867547372017E-01, -7.646130705433274E-02,
2461132.666354167, A.D. 2026-Apr-02 03:59:33.0000, -3.833727376328297E+05, -8.791329063727467E+04, -2.025196538686089E+04,  1.892744548192229E-01, -9.824523027136580E-01, -7.645323410303134E-02,
2461132.667048611, A.D. 2026-Apr-02 04:00:33.0000, -3.833613766625465E+05, -8.797223674130568E+04, -2.025655233867638E+04,  1.894245534162608E-01, -9.824178278452532E-01, -7.644515946602232E-02,
2461132.667743056, A.D. 2026-Apr-02 04:01:33.0000, -3.833500066865646E+05, -8.803118077615924E+04, -2.026113880596310E+04,  1.895746447743926E-01, -9.823833301336007E-01, -7.643708314355635E-02,
2461132.668437500, A.D. 2026-Apr-02 04:02:33.0000, -3.833386277053184E+05, -8.809012274046487E+04, -2.026572478861991E+04,  1.897247288903816E-01, -9.823488095803153E-01, -7.642900513588419E-02,
2461132.669131944, A.D. 2026-Apr-02 04:03:33.0000, -3.833272397192426E+05, -8.814906263285207E+04, -2.027031028654571E+04,  1.898748057609914E-01, -9.823142661870123E-01, -7.642092544325640E-02,
2461132.669826389, A.D. 2026-Apr-02 04:04:33.0000, -3.833158427287721E+05, -8.820800045195053E+04, -2.027489529963941E+04,  1.900248753829860E-01, -9.822796999553071E-01, -7.641284406592397E-02,
2461132.670520833, A.D. 2026-Apr-02 04:05:33.0000, -3.833044367343417E+05, -8.826693619638999E+04, -2.027947982779993E+04,  1.901749377531299E-01, -9.822451108868150E-01, -7.640476100413757E-02,
2461132.671215278, A.D. 2026-Apr-02 04:06:33.0000, -3.832930217363868E+05, -8.832586986480025E+04, -2.028406387092622E+04,  1.903249928681880E-01, -9.822104989831529E-01, -7.639667625814761E-02,
2461132.671909722, A.D. 2026-Apr-02 04:07:33.0000, -3.832815977353427E+05, -8.838480145581129E+04, -2.028864742891722E+04,  1.904750407249255E-01, -9.821758642459375E-01, -7.638858982820523E-02,
2461132.672604166, A.D. 2026-Apr-02 04:08:33.0000, -3.832701647316450E+05, -8.844373096805316E+04, -2.029323050167191E+04,  1.906250813201079E-01, -9.821412066767856E-01, -7.638050171456118E-02,
2461132.673298611, A.D. 2026-Apr-02 04:09:33.0000, -3.832587227257296E+05, -8.850265840015589E+04, -2.029781308908933E+04,  1.907751146505014E-01, -9.821065262773153E-01, -7.637241191746613E-02,
2461132.673993056, A.D. 2026-Apr-02 04:10:33.0000, -3.832472717180324E+05, -8.856158375074984E+04, -2.030239519106836E+04,  1.909251407128726E-01, -9.820718230491438E-01, -7.636432043717128E-02,
2461132.674687500, A.D. 2026-Apr-02 04:11:33.0000, -3.832358117089894E+05, -8.862050701846526E+04, -2.030697680750812E+04,  1.910751595039882E-01, -9.820370969938903E-01, -7.635622727392732E-02,
2461132.675381945, A.D. 2026-Apr-02 04:12:33.0000, -3.832243426990373E+05, -8.867942820193259E+04, -2.031155793830758E+04,  1.912251710206154E-01, -9.820023481131732E-01, -7.634813242798510E-02,
2461132.676076389, A.D. 2026-Apr-02 04:13:33.0000, -3.832128646886125E+05, -8.873834729978236E+04, -2.031613858336582E+04,  1.913751752595221E-01, -9.819675764086124E-01, -7.634003589959548E-02,
2461132.676770833, A.D. 2026-Apr-02 04:14:33.0000, -3.832013776781518E+05, -8.879726431064517E+04, -2.032071874258190E+04,  1.915251722174762E-01, -9.819327818818266E-01, -7.633193768900948E-02,
2461132.677465278, A.D. 2026-Apr-02 04:15:33.0000, -3.831898816680922E+05, -8.885617923315176E+04, -2.032529841585486E+04,  1.916751618912464E-01, -9.818979645344368E-01, -7.632383779647822E-02,
2461132.678159722, A.D. 2026-Apr-02 04:16:33.0000, -3.831783766588706E+05, -8.891509206593294E+04, -2.032987760308382E+04,  1.918251442776014E-01, -9.818631243680628E-01, -7.631573622225252E-02,
2461132.678854167, A.D. 2026-Apr-02 04:17:33.0000, -3.831668626509247E+05, -8.897400280761960E+04, -2.033445630416790E+04,  1.919751193733106E-01, -9.818282613843260E-01, -7.630763296658327E-02,
2461132.679548611, A.D. 2026-Apr-02 04:18:33.0000, -3.831553396446917E+05, -8.903291145684273E+04, -2.033903451900619E+04,  1.921250871751437E-01, -9.817933755848478E-01, -7.629952802972184E-02,
2461132.680243055, A.D. 2026-Apr-02 04:19:33.0000, -3.831438076406096E+05, -8.909181801223349E+04, -2.034361224749785E+04,  1.922750476798709E-01, -9.817584669712501E-01, -7.629142141191869E-02,
2461132.680937500, A.D. 2026-Apr-02 04:20:33.0000, -3.831322666391162E+05, -8.915072247242305E+04, -2.034818948954200E+04,  1.924250008842626E-01, -9.817235355451547E-01, -7.628331311342557E-02,
2461132.681631945, A.D. 2026-Apr-02 04:21:33.0000, -3.831207166406495E+05, -8.920962483604270E+04, -2.035276624503784E+04,  1.925749467850899E-01, -9.816885813081848E-01, -7.627520313449315E-02,
2461132.682326389, A.D. 2026-Apr-02 04:22:33.0000, -3.831091576456481E+05, -8.926852510172382E+04, -2.035734251388455E+04,  1.927248853791239E-01, -9.816536042619628E-01, -7.626709147537297E-02,
2461132.683020833, A.D. 2026-Apr-02 04:23:33.0000, -3.830975896545502E+05, -8.932742326809801E+04, -2.036191829598129E+04,  1.928748166631365E-01, -9.816186044081127E-01, -7.625897813631566E-02,
2461132.683715278, A.D. 2026-Apr-02 04:24:33.0000, -3.830860126677947E+05, -8.938631933379669E+04, -2.036649359122731E+04,  1.930247406338998E-01, -9.815835817482583E-01, -7.625086311757256E-02,
2461132.684409722, A.D. 2026-Apr-02 04:25:33.0000, -3.830744266858205E+05, -8.944521329745167E+04, -2.037106839952182E+04,  1.931746572881865E-01, -9.815485362840241E-01, -7.624274641939505E-02,
2461132.685104167, A.D. 2026-Apr-02 04:26:33.0000, -3.830628317090665E+05, -8.950410515769471E+04, -2.037564272076406E+04,  1.933245666227694E-01, -9.815134680170344E-01, -7.623462804203418E-02,
2461132.685798611, A.D. 2026-Apr-02 04:27:33.0000, -3.830512277379722E+05, -8.956299491315767E+04, -2.038021655485330E+04,  1.934744686344219E-01, -9.814783769489148E-01, -7.622650798574110E-02,
2461132.686493055, A.D. 2026-Apr-02 04:28:33.0000, -3.830396147729770E+05, -8.962188256247260E+04, -2.038478990168877E+04,  1.936243633199178E-01, -9.814432630812909E-01, -7.621838625076705E-02,
2461132.687187500, A.D. 2026-Apr-02 04:29:33.0000, -3.830279928145204E+05, -8.968076810427151E+04, -2.038936276116980E+04,  1.937742506760314E-01, -9.814081264157883E-01, -7.621026283736376E-02,
2461132.687881944, A.D. 2026-Apr-02 04:30:33.0000, -3.830163618630425E+05, -8.973965153718654E+04, -2.039393513319568E+04,  1.939241306995370E-01, -9.813729669540342E-01, -7.620213774578183E-02,
2461132.688576389, A.D. 2026-Apr-02 04:31:33.0000, -3.830047219189832E+05, -8.979853285985009E+04, -2.039850701766574E+04,  1.940740033872099E-01, -9.813377846976548E-01, -7.619401097627315E-02,
2461132.689270834, A.D. 2026-Apr-02 04:32:33.0000, -3.829930729827827E+05, -8.985741207089441E+04, -2.040307841447928E+04,  1.942238687358253E-01, -9.813025796482774E-01, -7.618588252908870E-02,
2461132.689965278, A.D. 2026-Apr-02 04:33:33.0000, -3.829814150548817E+05, -8.991628916895205E+04, -2.040764932353568E+04,  1.943737267421592E-01, -9.812673518075301E-01, -7.617775240447999E-02,
2461132.690659722, A.D. 2026-Apr-02 04:34:33.0000, -3.829697481357206E+05, -8.997516415265552E+04, -2.041221974473429E+04,  1.945235774029876E-01, -9.812321011770412E-01, -7.616962060269822E-02,
2461132.691354167, A.D. 2026-Apr-02 04:35:33.0000, -3.829580722257403E+05, -9.003403702063754E+04, -2.041678967797447E+04,  1.946734207150873E-01, -9.811968277584385E-01, -7.616148712399512E-02,
2461132.692048611, A.D. 2026-Apr-02 04:36:33.0000, -3.829463873253819E+05, -9.009290777153079E+04, -2.042135912315562E+04,  1.948232566752351E-01, -9.811615315533515E-01, -7.615335196862183E-02,
2461132.692743056, A.D. 2026-Apr-02 04:37:33.0000, -3.829346934350865E+05, -9.015177640396822E+04, -2.042592808017718E+04,  1.949730852802088E-01, -9.811262125634097E-01, -7.614521513682987E-02,
2461132.693437500, A.D. 2026-Apr-02 04:38:33.0000, -3.829229905552954E+05, -9.021064291658274E+04, -2.043049654893852E+04,  1.951229065267860E-01, -9.810908707902424E-01, -7.613707662887087E-02,
2461132.694131944, A.D. 2026-Apr-02 04:39:33.0000, -3.829112786864504E+05, -9.026950730800744E+04, -2.043506452933913E+04,  1.952727204117450E-01, -9.810555062354803E-01, -7.612893644499613E-02,
2461132.694826389, A.D. 2026-Apr-02 04:40:33.0000, -3.828995578289933E+05, -9.032836957687541E+04, -2.043963202127840E+04,  1.954225269318644E-01, -9.810201189007539E-01, -7.612079458545729E-02,
2461132.695520833, A.D. 2026-Apr-02 04:41:33.0000, -3.828878279833660E+05, -9.038722972181997E+04, -2.044419902465586E+04,  1.955723260839234E-01, -9.809847087876944E-01, -7.611265105050563E-02,
2461132.696215278, A.D. 2026-Apr-02 04:42:33.0000, -3.828760891500106E+05, -9.044608774147439E+04, -2.044876553937097E+04,  1.957221178647013E-01, -9.809492758979331E-01, -7.610450584039302E-02,
2461132.696909722, A.D. 2026-Apr-02 04:43:33.0000, -3.828643413293697E+05, -9.050494363447222E+04, -2.045333156532322E+04,  1.958719022709782E-01, -9.809138202331020E-01, -7.609635895537081E-02,
2461132.697604167, A.D. 2026-Apr-02 04:44:33.0000, -3.828525845218857E+05, -9.056379739944689E+04, -2.045789710241212E+04,  1.960216792995343E-01, -9.808783417948335E-01, -7.608821039569075E-02,
2461132.698298611, A.D. 2026-Apr-02 04:45:33.0000, -3.828408187280014E+05, -9.062264903503215E+04, -2.046246215053721E+04,  1.961714489471501E-01, -9.808428405847601E-01, -7.608006016160446E-02,
2461132.698993056, A.D. 2026-Apr-02 04:46:33.0000, -3.828290439481597E+05, -9.068149853986167E+04, -2.046702670959803E+04,  1.963212112106069E-01, -9.808073166045155E-01, -7.607190825336352E-02,
2461132.699687500, A.D. 2026-Apr-02 04:47:33.0000, -3.828172601828038E+05, -9.074034591256933E+04, -2.047159077949412E+04,  1.964709660866862E-01, -9.807717698557326E-01, -7.606375467121956E-02,
2461132.700381944, A.D. 2026-Apr-02 04:48:33.0000, -3.828054674323771E+05, -9.079919115178904E+04, -2.047615436012510E+04,  1.966207135721699E-01, -9.807362003400462E-01, -7.605559941542434E-02,
2461132.701076389, A.D. 2026-Apr-02 04:49:33.0000, -3.827936656973230E+05, -9.085803425615482E+04, -2.048071745139053E+04,  1.967704536638404E-01, -9.807006080590901E-01, -7.604744248622947E-02,
2461132.701770833, A.D. 2026-Apr-02 04:50:33.0000, -3.827818549780854E+05, -9.091687522430083E+04, -2.048528005318998E+04,  1.969201863584802E-01, -9.806649930144992E-01, -7.603928388388681E-02,
2461132.702465278, A.D. 2026-Apr-02 04:51:33.0000, -3.827700352751081E+05, -9.097571405486132E+04, -2.048984216542312E+04,  1.970699116528728E-01, -9.806293552079094E-01, -7.603112360864805E-02,
2461132.703159722, A.D. 2026-Apr-02 04:52:33.0000, -3.827582065888351E+05, -9.103455074647059E+04, -2.049440378798958E+04,  1.972196295438014E-01, -9.805936946409557E-01, -7.602296166076483E-02,
2461132.703854166, A.D. 2026-Apr-02 04:53:33.0000, -3.827463689197110E+05, -9.109338529776306E+04, -2.049896492078896E+04,  1.973693400280501E-01, -9.805580113152745E-01, -7.601479804048933E-02,
2461132.704548611, A.D. 2026-Apr-02 04:54:33.0000, -3.827345222681800E+05, -9.115221770737327E+04, -2.050352556372098E+04,  1.975190431024031E-01, -9.805223052325024E-01, -7.600663274807284E-02,
2461132.705243056, A.D. 2026-Apr-02 04:55:33.0000, -3.827226666346869E+05, -9.121104797393587E+04, -2.050808571668529E+04,  1.976687387636456E-01, -9.804865763942763E-01, -7.599846578376768E-02,
2461132.705937500, A.D. 2026-Apr-02 04:56:33.0000, -3.827108020196767E+05, -9.126987609608553E+04, -2.051264537958160E+04,  1.978184270085624E-01, -9.804508248022332E-01, -7.599029714782529E-02,
2461132.706631945, A.D. 2026-Apr-02 04:57:33.0000, -3.826989284235943E+05, -9.132870207245708E+04, -2.051720455230961E+04,  1.979681078339391E-01, -9.804150504580117E-01, -7.598212684049788E-02,
2461132.707326389, A.D. 2026-Apr-02 04:58:33.0000, -3.826870458468851E+05, -9.138752590168545E+04, -2.052176323476906E+04,  1.981177812365619E-01, -9.803792533632489E-01, -7.597395486203717E-02,
2461132.708020833, A.D. 2026-Apr-02 04:59:33.0000, -3.826751542899944E+05, -9.144634758240569E+04, -2.052632142685965E+04,  1.982674472132170E-01, -9.803434335195846E-01, -7.596578121269515E-02,
2461132.708715278, A.D. 2026-Apr-02 05:00:33.0000, -3.826632537533680E+05, -9.150516711325289E+04, -2.053087912848115E+04,  1.984171057606914E-01, -9.803075909286572E-01, -7.595760589272388E-02,
2461132.709409722, A.D. 2026-Apr-02 05:01:33.0000, -3.826513442374517E+05, -9.156398449286222E+04, -2.053543633953335E+04,  1.985667568757720E-01, -9.802717255921060E-01, -7.594942890237494E-02,
2461132.710104167, A.D. 2026-Apr-02 05:02:33.0000, -3.826394257426916E+05, -9.162279971986904E+04, -2.053999305991604E+04,  1.987164005552469E-01, -9.802358375115714E-01, -7.594125024190074E-02,
2461132.710798611, A.D. 2026-Apr-02 05:03:33.0000, -3.826274982695340E+05, -9.168161279290875E+04, -2.054454928952899E+04,  1.988660367959037E-01, -9.801999266886934E-01, -7.593306991155307E-02,
2461132.711493055, A.D. 2026-Apr-02 05:04:33.0000, -3.826155618184250E+05, -9.174042371061689E+04, -2.054910502827203E+04,  1.990156655945310E-01, -9.801639931251127E-01, -7.592488791158408E-02,
2461132.712187500, A.D. 2026-Apr-02 05:05:33.0000, -3.826036163898115E+05, -9.179923247162899E+04, -2.055366027604499E+04,  1.991652869479177E-01, -9.801280368224706E-01, -7.591670424224578E-02,
2461132.712881945, A.D. 2026-Apr-02 05:06:33.0000, -3.825916619841402E+05, -9.185803907458085E+04, -2.055821503274771E+04,  1.993149008528531E-01, -9.800920577824084E-01, -7.590851890379008E-02,
2461132.713576389, A.D. 2026-Apr-02 05:07:33.0000, -3.825796986018581E+05, -9.191684351810816E+04, -2.056276929828008E+04,  1.994645073061266E-01, -9.800560560065684E-01, -7.590033189646928E-02,
2461132.714270833, A.D. 2026-Apr-02 05:08:33.0000, -3.825677262434126E+05, -9.197564580084695E+04, -2.056732307254192E+04,  1.996141063045286E-01, -9.800200314965924E-01, -7.589214322053556E-02,
2461132.714965278, A.D. 2026-Apr-02 05:09:33.0000, -3.825557449092508E+05, -9.203444592143310E+04, -2.057187635543318E+04,  1.997636978448493E-01, -9.799839842541240E-01, -7.588395287624083E-02,
2461132.715659722, A.D. 2026-Apr-02 05:10:33.0000, -3.825437545998204E+05, -9.209324387850284E+04, -2.057642914685371E+04,  1.999132819238799E-01, -9.799479142808056E-01, -7.587576086383763E-02,
2461132.716354167, A.D. 2026-Apr-02 05:11:33.0000, -3.825317553155692E+05, -9.215203967069220E+04, -2.058098144670348E+04,  2.000628585384114E-01, -9.799118215782819E-01, -7.586756718357734E-02,
2461132.717048611, A.D. 2026-Apr-02 05:12:33.0000, -3.825197470569451E+05, -9.221083329663766E+04, -2.058553325488238E+04,  2.002124276852358E-01, -9.798757061481956E-01, -7.585937183571317E-02,
2461132.717743055, A.D. 2026-Apr-02 05:13:33.0000, -3.825077298243964E+05, -9.226962475497548E+04, -2.059008457129040E+04,  2.003619893611448E-01, -9.798395679921925E-01, -7.585117482049658E-02,
2461132.718437500, A.D. 2026-Apr-02 05:14:33.0000, -3.824957036183713E+05, -9.232841404434222E+04, -2.059463539582751E+04,  2.005115435629313E-01, -9.798034071119165E-01, -7.584297613818008E-02,
2461132.719131944, A.D. 2026-Apr-02 05:15:33.0000, -3.824836684393184E+05, -9.238720116337447E+04, -2.059918572839365E+04,  2.006610902873882E-01, -9.797672235090134E-01, -7.583477578901621E-02,
2461132.719826389, A.D. 2026-Apr-02 05:16:33.0000, -3.824716242876864E+05, -9.244598611070888E+04, -2.060373556888887E+04,  2.008106295313086E-01, -9.797310171851289E-01, -7.582657377325686E-02,
2461132.720520834, A.D. 2026-Apr-02 05:17:33.0000, -3.824595711639243E+05, -9.250476888498227E+04, -2.060828491721312E+04,  2.009601612914865E-01, -9.796947881419088E-01, -7.581837009115444E-02,
2461132.721215278, A.D. 2026-Apr-02 05:18:33.0000, -3.824475090684812E+05, -9.256354948483156E+04, -2.061283377326647E+04,  2.011096855647160E-01, -9.796585363810000E-01, -7.581016474296154E-02,
2461132.721909722, A.D. 2026-Apr-02 05:19:33.0000, -3.824354380018063E+05, -9.262232790889370E+04, -2.061738213694895E+04,  2.012592023477915E-01, -9.796222619040492E-01, -7.580195772893000E-02,
2461132.722604167, A.D. 2026-Apr-02 05:20:33.0000, -3.824233579643493E+05, -9.268110415580576E+04, -2.062193000816063E+04,  2.014087116375081E-01, -9.795859647127041E-01, -7.579374904931280E-02,
2461132.723298611, A.D. 2026-Apr-02 05:21:33.0000, -3.824112689565598E+05, -9.273987822420493E+04, -2.062647738680157E+04,  2.015582134306612E-01, -9.795496448086125E-01, -7.578553870436183E-02,
2461132.723993056, A.D. 2026-Apr-02 05:22:33.0000, -3.823991709788876E+05, -9.279865011272857E+04, -2.063102427277185E+04,  2.017077077240467E-01, -9.795133021934224E-01, -7.577732669432974E-02,
2461132.724687500, A.D. 2026-Apr-02 05:23:33.0000, -3.823870640317830E+05, -9.285741982001399E+04, -2.063557066597158E+04,  2.018571945144607E-01, -9.794769368687821E-01, -7.576911301946898E-02,
2461132.725381944, A.D. 2026-Apr-02 05:24:33.0000, -3.823749481156960E+05, -9.291618734469869E+04, -2.064011656630089E+04,  2.020066737986997E-01, -9.794405488363415E-01, -7.576089768003191E-02,
2461132.726076389, A.D. 2026-Apr-02 05:25:33.0000, -3.823628232310772E+05, -9.297495268542023E+04, -2.064466197365990E+04,  2.021561455735607E-01, -9.794041380977494E-01, -7.575268067627117E-02,
2461132.726770833, A.D. 2026-Apr-02 05:26:33.0000, -3.823506893783774E+05, -9.303371584081632E+04, -2.064920688794877E+04,  2.023056098358415E-01, -9.793677046546563E-01, -7.574446200843898E-02,
2461132.727465278, A.D. 2026-Apr-02 05:27:33.0000, -3.823385465580473E+05, -9.309247680952473E+04, -2.065375130906764E+04,  2.024550665823396E-01, -9.793312485087113E-01, -7.573624167678816E-02,
2461132.728159722, A.D. 2026-Apr-02 05:28:33.0000, -3.823263947705380E+05, -9.315123559018335E+04, -2.065829523691671E+04,  2.026045158098532E-01, -9.792947696615666E-01, -7.572801968157117E-02,
2461132.728854167, A.D. 2026-Apr-02 05:29:33.0000, -3.823142340163006E+05, -9.320999218143011E+04, -2.066283867139617E+04,  2.027539575151812E-01, -9.792582681148723E-01, -7.571979602304058E-02,
2461132.729548611, A.D. 2026-Apr-02 05:30:33.0000, -3.823020642957866E+05, -9.326874658190316E+04, -2.066738161240621E+04,  2.029033916951226E-01, -9.792217438702805E-01, -7.571157070144879E-02,
2461132.730243056, A.D. 2026-Apr-02 05:31:33.0000, -3.822898856094477E+05, -9.332749879024063E+04, -2.067192405984709E+04,  2.030528183464767E-01, -9.791851969294429E-01, -7.570334371704857E-02,
2461132.730937500, A.D. 2026-Apr-02 05:32:33.0000, -3.822776979577357E+05, -9.338624880508080E+04, -2.067646601361900E+04,  2.032022374660437E-01, -9.791486272940116E-01, -7.569511507009263E-02,
2461132.731631944, A.D. 2026-Apr-02 05:33:33.0000, -3.822655013411025E+05, -9.344499662506203E+04, -2.068100747362226E+04,  2.033516490506236E-01, -9.791120349656401E-01, -7.568688476083335E-02,
2461132.732326389, A.D. 2026-Apr-02 05:34:33.0000, -3.822532957600004E+05, -9.350374224882285E+04, -2.068554843975707E+04,  2.035010530970172E-01, -9.790754199459811E-01, -7.567865278952374E-02,
2461132.733020833, A.D. 2026-Apr-02 05:35:33.0000, -3.822410812148816E+05, -9.356248567500178E+04, -2.069008891192375E+04,  2.036504496020257E-01, -9.790387822366881E-01, -7.567041915641637E-02,
2461132.733715278, A.D. 2026-Apr-02 05:36:33.0000, -3.822288577061990E+05, -9.362122690223750E+04, -2.069462889002262E+04,  2.037998385624504E-01, -9.790021218394154E-01, -7.566218386176388E-02,
2461132.734409722, A.D. 2026-Apr-02 05:37:33.0000, -3.822166252344052E+05, -9.367996592916877E+04, -2.069916837395394E+04,  2.039492199750935E-01, -9.789654387558173E-01, -7.565394690581900E-02,
2461132.735104166, A.D. 2026-Apr-02 05:38:33.0000, -3.822043837999530E+05, -9.373870275443452E+04, -2.070370736361808E+04,  2.040985938367574E-01, -9.789287329875489E-01, -7.564570828883455E-02,
2461132.735798611, A.D. 2026-Apr-02 05:39:33.0000, -3.821921334032958E+05, -9.379743737667362E+04, -2.070824585891539E+04,  2.042479601442444E-01, -9.788920045362652E-01, -7.563746801106319E-02,
2461132.736493056, A.D. 2026-Apr-02 05:40:33.0000, -3.821798740448868E+05, -9.385616979452521E+04, -2.071278385974620E+04,  2.043973188943581E-01, -9.788552534036224E-01, -7.562922607275790E-02,
2461132.737187500, A.D. 2026-Apr-02 05:41:33.0000, -3.821676057251797E+05, -9.391490000662848E+04, -2.071732136601091E+04,  2.045466700839018E-01, -9.788184795912755E-01, -7.562098247417143E-02,
2461132.737881945, A.D. 2026-Apr-02 05:42:33.0000, -3.821553284446280E+05, -9.397362801162263E+04, -2.072185837760990E+04,  2.046960137096796E-01, -9.787816831008821E-01, -7.561273721555667E-02,
2461132.738576389, A.D. 2026-Apr-02 05:43:33.0000, -3.821430422036859E+05, -9.403235380814705E+04, -2.072639489444358E+04,  2.048453497684960E-01, -9.787448639340988E-01, -7.560449029716609E-02,
2461132.739270833, A.D. 2026-Apr-02 05:44:33.0000, -3.821307470028072E+05, -9.409107739484121E+04, -2.073093091641237E+04,  2.049946782571555E-01, -9.787080220925828E-01, -7.559624171925317E-02,
2461132.739965278, A.D. 2026-Apr-02 05:45:33.0000, -3.821184428424465E+05, -9.414979877034469E+04, -2.073546644341672E+04,  2.051439991724636E-01, -9.786711575779918E-01, -7.558799148207063E-02,
2461132.740659722, A.D. 2026-Apr-02 05:46:33.0000, -3.821061297230581E+05, -9.420851793329715E+04, -2.074000147535704E+04,  2.052933125112257E-01, -9.786342703919841E-01, -7.557973958587111E-02,
